Company Name,State,Hospital Name,Asset No.,Asset Type Code,Asset Type Description,Manufacturer,Model,Serial No,User Department Code,User Department Name,User Area Code,User Area Name,User Location Code,User Location Name,Asset Status,Real Time Status,POC Flag,Power Supply (PSU) - Cleaning,Fan & Filter Check&Clean,Battery Check,Wire Rope Check,Railing (longitude & Transverse),QA Sticker Validity,Telescopic Arm ,Pulley,Guard Filter Check,Meter Gauge Check,Light Indicator Check,Water Pump Check,Total Maintenance Activity
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23112,16-173,"Sphygmomanometers, Electronic, Automatic",Omron Healthcare Co Ltd,"Omron Ia2, Hem-7011-C1",5900175C,O05,Outpatient Services,KKS,Bangunan Klinik Kesihatan Seremban,54-G-078,KKS - BILIK RAWATAN 11(JPL),Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23113,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110014,I02,In-patient Care Services,W7A,Wad 7a,01-7-005,W7A - WAD 7A,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23114,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110011,I02,In-patient Care Services,W7A,Wad 7a,01-7-005,W7A - WAD 7A,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23115,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110010,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23116,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110013,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23117,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110012,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23118,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110017,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23119,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110015,I02,In-patient Care Services,W6B,Wad 6b,01-6-054,W6B - WAD 6B,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23120,12-647,"Physiologic Monitoring Systems, Acute Care",Newtech Medical Ltd,Newtech Nt3b,NT3B11110016,I02,In-patient Care Services,W6B,Wad 6b,01-6-054,W6B - WAD 6B,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23121,13-987,"Physiologic Monitoring Systems, Telemetric",Solaris Newtech,Solaris Ntc-2700,NTC270011110002,I02,In-patient Care Services,W4C,Wad 4c,01-4-025,W4C - WAD CCU,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23122,13-987,"Physiologic Monitoring Systems, Telemetric",Solaris Newtech,Solaris Ntc-2700,NTC270011110003,I02,In-patient Care Services,W4C,Wad 4c,01-4-025,W4C - WAD CCU,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23125,10-780,"Centrifuges, Tabletop",Eppendorf AG,Eppendorf 5702 R,5703A0910198,N01,Nephrology,CRC,Clinical Research Center,25-02-092,BILIK CLINICAL RESEARCH CENTER,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23130,12-282,"Lights, Surgical",Trumpf Medizin Systeme Gmbh,Trumpf Iled 5/Iled 3,101490193/ 101490194,A06,Anesthesiology,OTR,Dewan Bedah,01-3-054,OTR - DEWAN BEDAH NO 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23131,12-282,"Lights, Surgical",Trumpf Medizin Systeme Gmbh,Trumpf Iled 5/Iled 3,101489705/101490195,A06,Anesthesiology,OTR,Dewan Bedah,01-3-041,OTR - DEWAN BEDAH NO 4,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23132,12-282,"Lights, Surgical",Trumpf Medizin Systeme Gmbh,Trumpf Iled 5/Iled 3,101489708/101489707,A06,Anesthesiology,OTR,Dewan Bedah,01-3-036,OTR - DEWAN BEDAH NO. 5,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23133,12-282,"Lights, Surgical",Trumpf Medizin Systeme Gmbh,Trumpf Iled 5/Iled 3,101490196/101490197,O04,Orthopedic,OTO,Dewan Bedah Otopedik,01-4-054,OTO - DEWAN BEDAH 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23134,13-782,"Stimulators, Electrical, Peripheral Nerve, Analgesic, Transcutaneous",Tens Plus Industrial Co,Tens-E2,9095415,P05,Physiotherapy,PHY,Fisioterapi,01-G-076,PHY-BILIK ELEKTROTERAPI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23135,15-999,"Washers, Flexible Endoscope",Olympus Medical System Corp,Endosonic,21018630,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23136,10-208,Aspirators,Thomas,Thomas 1632 Gl,9100008064,D01,Dental,DEN,Jabatan Pergigian,25-01-035,DEN - ROOM 8,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23137,10-792,"Chairs, Examination/Treatment, Dentistry",Diaco Ltd,Diaco,21038,D01,Dental,DEN,Jabatan Pergigian,25-01-035,DEN - ROOM 8,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23138,13-325,"Regulators, Suction",Amvex Corp,Analog Wall Suction,VRA07867JH,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-205,ANE - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23139,13-325,"Regulators, Suction",Amvex Corp,Analog Wall Suction,VRA07868JH,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-205,ANE - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23140,13-325,"Regulators, Suction",Amvex Corp,Analog Wall Suction,VRA07869JH,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-205,ANE - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23141,12-647,"Physiologic Monitoring Systems, Acute Care",Welch Allyn Inc,Welch Allyn Spot Vital Signs,201115668,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23142,12-647,"Physiologic Monitoring Systems, Acute Care",Welch Allyn Inc,Welch Allyn Spot Vital Signs,201115466,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23143,12-647,"Physiologic Monitoring Systems, Acute Care",Welch Allyn Inc,Welch Allyn Spot Vital Signs,201115669,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23144,16-231,"Electrocardiographs, Multichannel, Interpretative",Welch Allyn Inc,Welch Allyn Cp 100,10011681,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23145,16-231,"Electrocardiographs, Multichannel, Interpretative",Welch Allyn Inc,Welch Allyn Cp 100,10011676,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23146,15-999,"Washers, Flexible Endoscope",Olympus Medical System Corp,Olympus Oer-Aw,2110383,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23147,17-663,"Gastroscopes, Flexible, Video",Olympus Medical Systems Corp,Olympus Gif-Xp180n,2100920,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23148,17-663,"Gastroscopes, Flexible, Video",Olympus Medical Systems Corp,Olympus Gif-Hi80j,2104435,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23149,17-654,"Duodenoscopes, Video",Olympus Medical System Corp,Olympus Tjf-Q180v,2102151,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23150,17-665,"Colonoscopes, Video",Olympus Medical System Corp,Exera Ii Cfh180a1,2102442,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23151,10-208,Aspirators,Respicare Corp,Respicare Mc-600c,AE-10-12-158,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23152,10-208,Aspirators,Respicare Corp,Respicare Mc-600c,AE-10-12-150,G02,General Surgery,SGW,Surgical Ward,L0-SW-10,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23153,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086291/086292,A01,Accident & Emergency,ANE,Jabatan Kecemasan,26-G-013,BILIK RED ZONE,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23154,13-325,"Regulators, Suction",Amvex Corp,Analog Wall Suction,VRA07866JH,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-205,ANE - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23156,13-325,"Regulators, Suction",Datex-Ohmeda Inc,Ohmeda,GFHJ52378,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-206a,Bilik Yellow Zone,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23157,13-325,"Regulators, Suction",Datex-Ohmeda Inc,Ohmeda,GFHJ52371,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-206a,Bilik Yellow Zone,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23158,13-325,"Regulators, Suction",Technologie Medicale,Technologie Rvtm 2,410227959,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-206a,Bilik Yellow Zone,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23159,11-748,"Flowmeters, Gas",Ohmeda Medical Inc,Ohmeda,J54617,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-201,ANE - PEMERHATIAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23160,11-748,"Flowmeters, Gas",Ohmeda Medical Inc,Ohmeda,J54625,A01,Accident & Emergency,ANE,Jabatan Kecemasan,26-G-013,BILIK RED ZONE,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23163,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086299/086300,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-213a,Bilik Pemerhatian,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23164,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086297/086298,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-201,ANE - PEMERHATIAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23165,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086281/086282,A01,Accident & Emergency,ANE,Jabatan Kecemasan,26-G-013,BILIK RED ZONE,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23166,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086294/086293,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-213a,Bilik Pemerhatian,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23167,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086285/086286,A01,Accident & Emergency,ANE,Jabatan Kecemasan,26-G-013,BILIK RED ZONE,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23168,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086290/086289,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-213a,Bilik Pemerhatian,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23169,11-748,"Flowmeters, Gas",Respicare Corp,Twin Flowmeter,086295/086296,A01,Accident & Emergency,ANE,Jabatan Kecemasan,26-G-013,BILIK RED ZONE,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23170,16-231,"Electrocardiographs, Multichannel, Interpretative",Welch Allyn Inc,Welch Allyn Cp 100,10011680,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23171,11-748,"Flowmeters, Gas",Responsive Respiratory Inc,Responsive Cga 870 (120-1066),7112118,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-05,Stor,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23172,13-325,"Regulators, Suction",Penlon Ltd,Penlon Sc760,Not Available,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-148,DEX - X-RAY 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23173,13-325,"Regulators, Suction",Penlon Ltd,Penlon Sc760,Not Available,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-148,DEX - X-RAY 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23174,11-748,"Flowmeters, Gas",Comweld Medical,Comweld Ezi-Flow,NA,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-149,DEX - X-RAY 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23175,11-748,"Flowmeters, Gas",Comweld Medical,Comweld Ezi-Flow,NA,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-149,DEX - X-RAY 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23176,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482735,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23177,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482750,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23178,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482730,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23179,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482725,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23180,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Dash 2500,SCG11138894WA,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23181,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Carescape V100,SH611110660SA,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23182,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Carescape V100,SDT11060183SA,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23183,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Carescape V100,SH6111130161SA,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23184,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Carescape V100,SH6111130648SA,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23185,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Carescape V100,SDT11080563SA,P01,Pediatric,PED,Klinik Pakar Pediaterik,25-01-018,PED - BILIK PEMERIKSAAN,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23186,10-447,"Warming Units, Blood/Solution",Elltec Co Ltd,Animec Am-2s,11331245,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23187,10-447,"Warming Units, Blood/Solution",Elltec Co Ltd,Animec Am-2s,11331249,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23188,10-447,"Warming Units, Blood/Solution",Elltec Co Ltd,Animec Am-2s,11331250,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23189,10-447,"Warming Units, Blood/Solution",Elltec Co Ltd,Animec Am-2s,11331220,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23190,10-447,"Warming Units, Blood/Solution",Elltec Co Ltd,Animec Am-2s,11331248,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23191,12-647,"Physiologic Monitoring Systems, Acute Care",Welch Allyn Inc,Propaq Cs 242,GA 110992,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23192,11-748,"Flowmeters, Gas",Responsive Respiratory Inc,Responsive Cga 870 (120-1066),7112196,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23193,15-045,"Nebulizers, Nonheated",Flaem Nuova SpA,Nebulair,10A379A0139,G02,General Surgery,SGW,Surgical Ward,L0-SW-10,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23194,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482745,I02,In-patient Care Services,W8D,Wad 8d,01-8-014,W8D - BILIK RAWATAN,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23195,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482742,I02,In-patient Care Services,W8D,Wad 8d,01-8-014,W8D - BILIK RAWATAN,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23196,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482729,I02,In-patient Care Services,W8D,Wad 8d,01-8-014,W8D - BILIK RAWATAN,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23197,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21156411,G02,General Surgery,SGW,Surgical Ward,L0-SW-10,Stor Peralatan,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23198,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482739,G02,General Surgery,SGW,Surgical Ward,L0-SW-10,Stor Peralatan,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23199,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482752,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23200,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482719,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23201,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482714,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23202,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482724,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23203,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482743,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23204,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21215101,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23205,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Agilia,21482746,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23206,16-158,"Sphygmomanometers, Mercury",Ac Cossor & Son (Surgical) Ltd,Dekamet,Not Available,I02,In-patient Care Services,W1B,Wad 1b,01-1-074,W1B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23210,12-647,"Physiologic Monitoring Systems, Acute Care",Philips Medical Systems,Suresigns Vm8,CN12556117,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23211,12-647,"Physiologic Monitoring Systems, Acute Care",Philips Medical Systems,Suresigns Vm8,CN12556118,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23212,12-647,"Physiologic Monitoring Systems, Acute Care",Philips Medical Systems,Suresigns Vm8,CN12556119,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23215,11-748,"Flowmeters, Gas",Comweld Medical,Comweld 551157,NA,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23216,11-748,"Flowmeters, Gas",Comweld Medical,Comweld 551157,NA,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
